,timestamp,"('AirMonitorAgent', 'AirPollution')","('AirMonitorAgent', 'CarbonDioxide')","('AirMonitorAgent', 'ParticulateMatter')","('AirMonitorAgent', 'VolatileCompounds')","('AirconAgent', 'Aircon0Power')","('AirconAgent', 'Aircon1Power')","('AmbientSensorAgent', 'sensor0_Brightness')","('AmbientSensorAgent', 'sensor0_Humidity')","('AmbientSensorAgent', 'sensor0_Temperature')","('AmbientSensorAgent', 'sensor1_Brightness')","('AmbientSensorAgent', 'sensor1_Humidity')","('AmbientSensorAgent', 'sensor1_Temperature')","('AmbientSensorAgent', 'sensor2_Brightness')","('AmbientSensorAgent', 'sensor2_Humidity')","('AmbientSensorAgent', 'sensor2_Temperature')","('AmbientSensorAgent', 'sensor3_Brightness')","('AmbientSensorAgent', 'sensor3_Humidity')","('AmbientSensorAgent', 'sensor3_Temperature')","('DoorAgent', 'CorrectedUserCount')","('DoorAgent', 'UserCount')","('LightAgent', 'LightGroup1')","('LoungeMonnitServerAgent', 'MDoor')","('LoungeMonnitServerAgent', 'MLight')","('LoungeMonnitServerAgent', 'MRunningMachine')","('LoungeMonnitServerAgent', 'MSofa')","('LoungeMonnitServerAgent', 'MStair')","('LoungeMonnitServerAgent', 'MVendingMachine')","('LoungeMonnitServerAgent', 'seat1')","('LoungeMonnitServerAgent', 'seat2')","('LoungeMonnitServerAgent', 'seat3')","('LoungeMonnitServerAgent', 'seat4')","('LoungeMonnitServerAgent', 'seat5a')","('LoungeMonnitServerAgent', 'seat5b')","('LoungeMonnitServerAgent', 'seat5c')","('LoungeMonnitServerAgent', 'seat6a')","('LoungeMonnitServerAgent', 'seat6b')","('LoungeMonnitServerAgent', 'seat6c')","('LoungeMonnitServerAgent', 'tiltAircon0_Pitch')","('LoungeMonnitServerAgent', 'tiltAircon0_Roll')","('LoungeMonnitServerAgent', 'tiltAircon1_Pitch')","('LoungeMonnitServerAgent', 'tiltAircon1_Roll')","('LoungeMonnitServerAgent', 'totalSeatCount')","('PresenceInferringAgent', 'InferredPresence')","('SmartboardAgent', 'SmartboardPower')","('SoundSensorAgent', 'SoundBackWall2')","('SoundSensorAgent', 'SoundFridge')","('SoundSensorAgent', 'SoundLeftWall3')","('SoundSensorAgent', 'SoundLeftWall4')","('SoundSensorAgent', 'SoundRightWall1')","('SoundSensorAgent', 'SoundRightWall3')","('SoundSensorAgent', 'SoundTV')",changepoint
958,1528649719.0,40.78173467580922,1388.6854120837252,8.852631000487609,383.1492285378279,1,0,0.00013984149417113235,31.755442569874248,26.250063648385506,1.9610783659347713e-18,30.796040942283597,27.908140739056112,2.0000009076265624,32.0419711846912,27.304548833333335,1.0,33.76934185633823,27.54,0.7391559263945219,0.804744383104824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-151.47020118847087,178.4506241469669,171.6041395769578,-149.74502411477715,0.9999999264780842,0,0,77.60933879104925,74.37185233287813,74.35840820069409,74.48438011053379,74.13469819979068,71.94042802561928,68.35456528450699,0
959,1528650319.0,40.78173467580922,1388.6854120837252,8.852631000487609,383.1492285378279,1,0,0.00013984149417113235,31.755442569874248,26.250063648385506,1.9610783659347713e-18,30.796040942283597,27.908140739056112,2.0000009076265624,32.0419711846912,27.304548833333335,1.0,33.76934185633823,27.54,0.737851803978209,0.804744383104824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-151.85266800792314,178.3241541609798,171.10198593051302,-179.55395016076517,0.999999999509854,0,0,77.60933879104925,74.0409546517459,74.35840820069409,74.48438011053379,74.13469819979068,71.1769928209101,68.42850439389298,0
960,1528650919.0,40.78173467580922,1388.6854120837252,8.852631000487609,383.1492285378279,1,0,0.00013984149417113235,31.755442569874248,26.250063648385506,1.9610783659347713e-18,30.796040942283597,27.908140739056112,2.0000009076265624,32.0419711846912,27.304548833333335,1.0,33.76934185633823,27.54,0.7365476815618962,0.804744383104824,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,-151.3813039369506,178.10091552410177,171.56630449584338,-179.73351654742743,0.999999999509854,1,0,77.60933879104925,72.88073911546934,74.35840820069409,74.48438011053379,74.13469819979068,70.07759146397855,68.06273219096308,0
961,1528651933.0,40.78173467580922,1388.6854120837252,8.852631000487609,383.1492285378279,0,0,0.00013984149417113235,31.755442569874248,26.250063648385506,1.9610783659347713e-18,30.796040942283597,27.908140739056112,2.0000009076265624,32.0419711846912,27.304548833333335,1.0,33.76934185633823,27.54,0.7352435591455834,0.804744383104824,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,162.99370000000002,-178.5848916666667,171.4583626816528,-179.74936172182476,0.5808333331728105,1,0,77.60933879104925,72.42218664653974,74.35840820069409,74.48438011053379,74.13469819979068,70.11313600645238,68.14436794600984,1
962,1528652533.0,40.78173467580922,1388.6854120837252,8.852631000487609,383.1492285378279,0,0,0.00013984149417113235,31.755442569874248,26.250063648385506,1.9610783659347713e-18,30.796040942283597,27.908140739056112,2.0000009076265624,32.0419711846912,27.304548833333335,1.0,33.76934185633823,27.54,0.7339394367292705,0.804744383104824,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,163.90799783333333,-178.65001648611113,171.5242973741201,-179.7812914903958,0.9633229166526208,1,0,77.60933879104925,72.03965083488983,74.35840820069409,74.48438011053379,74.13469819979068,69.32695013974099,68.30329648549015,0
963,1528653133.0,40.78173467580922,1388.6854120837252,8.852631000487609,383.1492285378279,0,0,0.00013984149417113235,31.755442569874248,26.250063648385506,1.9610783659347713e-18,30.796040942283597,27.908140739056112,2.0000009076265624,32.0419711846912,27.304548833333335,1.0,33.76934185633823,27.54,0.7539175046026745,1.4432100917963304,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,163.35078332430555,-178.57842506869213,171.26951790572548,-179.72543871454334,0.43510085068810045,1,0,77.60933879104925,72.38079545405198,74.35840820069409,74.48438011053379,74.13469819979068,68.68097314524158,68.32931547689702,0
964,1528659675.0,40.78173467580922,1388.6854120837252,8.852631000487609,383.1492285378279,0,0,0.00013984149417113235,31.755442569874248,26.250063648385506,1.9610783659347713e-18,30.796040942283597,27.908140739056112,2.0000009076265624,32.0419711846912,27.304548833333335,1.0,33.76934185633823,27.54,0.7984380684262768,1.4432100917963304,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,163.35789166666663,-178.6220833333333,171.4168,-179.72414999999998,0.9934095099246943,0,0,77.60933879104925,71.30926612145335,74.35840820069409,74.48438011053379,74.13469819979068,68.55922529643522,68.57452462814241,1
965,1528660275.0,40.78173467580922,1388.6854120837252,8.852631000487609,383.1492285378279,0,0,0.00013984149417113235,31.755442569874248,26.250063648385506,1.9610783659347713e-18,30.796040942283597,27.908140739056112,2.0000009076265624,32.0419711846912,27.304548833333335,1.0,33.76934185633823,27.54,0.8429586322498791,1.4432100917963304,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,163.27953328472222,-178.5951829861111,171.42550766666668,-179.700282375,0.9934095099246943,1,0,77.60933879104925,73.47572461326988,74.35840820069409,74.48438011053379,74.13469819979068,69.51903408765911,68.57310799339967,0
966,1528660383.0,40.78173467580922,1388.6854120837252,8.852631000487609,383.1492285378279,0,0,0.00013984149417113235,31.755442569874248,26.250063648385506,1.9610783659347713e-18,30.796040942283597,27.908140739056112,2.0000009076265624,32.0419711846912,27.304548833333335,1.0,33.76934185633823,27.54,0.8898731442636953,1.4432100917963304,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,163.35243333333335,-178.635475,171.45430833333333,-143.19234999999998,0.2516637425142559,0,0,77.60933879104925,72.46516358633757,74.35840820069409,74.48438011053379,74.13469819979068,70.57211574611816,68.5502365074011,1
967,1528660983.0,40.78173467580922,1388.6854120837252,8.852631000487609,383.1492285378279,0,0,0.00013984149417113235,31.755442569874248,26.250063648385506,1.9610783659347713e-18,30.796040942283597,27.908140739056112,2.0000009076265624,32.0419711846912,27.304548833333335,1.0,33.76934185633823,27.54,0.9111553345534121,1.4432100917963304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163.47484686111113,-178.63522835416668,171.32568488194443,-142.26094554166667,0.2516637425142559,0,0,77.60933879104925,72.60749481493777,74.35840820069409,74.48438011053379,74.13469819979068,70.03571409264569,68.61117087825966,0
968,1528661583.0,40.78173467580922,1388.6854120837252,8.852631000487609,383.1492285378279,0,0,0.00013984149417113235,31.755442569874248,26.250063648385506,1.9610783659347713e-18,30.796040942283597,27.908140739056112,2.0000009076265624,32.0419711846912,27.304548833333335,1.0,33.76934185633823,27.54,0.932437524843129,1.4432100917963304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163.5615504658102,-178.67782635189238,171.35835405131365,-178.23298951725693,0.2516637425142559,0,0,77.60933879104925,72.0712326801444,74.35840820069409,74.48438011053379,74.13469819979068,69.41633381106723,68.69076072083257,0
969,1528662183.0,40.78173467580922,1388.6854120837252,8.852631000487609,383.1492285378279,0,0,0.00013984149417113235,31.755442569874248,26.250063648385506,1.9610783659347713e-18,30.796040942283597,27.908140739056112,2.0000009076265624,32.0419711846912,27.304548833333335,1.0,33.76934185633823,27.54,0.9537197151328459,1.4432100917963304,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,163.513910015527,-178.60010254506307,171.80407846837713,-179.6799996505752,0.2516637425142559,1,0,77.60933879104925,72.63479918481819,74.35840820069409,74.48438011053379,74.13469819979068,70.08436356211477,68.86449203912504,0
970,1528666542.0,40.78173467580922,1388.6854120837252,8.852631000487609,383.1492285378279,1,0,0.00013984149417113235,31.755442569874248,26.250063648385506,1.9610783659347713e-18,30.796040942283597,27.908140739056112,2.0000009076265624,32.0419711846912,27.304548833333335,1.0,33.76934185633823,27.54,0.9750019054225627,1.4432100917963304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-128.30327029994825,178.9948496581831,171.63499692822793,-143.18564166550192,0.9900221832335234,0,0,77.60933879104925,74.09765723856223,74.35840820069409,74.48438011053379,74.13469819979068,71.50128977914048,69.17762007006577,1
971,1528667142.0,40.78173467580922,1388.6854120837252,8.852631000487609,383.1492285378279,1,0,0.00013984149417113235,31.755442569874248,26.250063648385506,1.9610783659347713e-18,30.796040942283597,27.908140739056112,2.0000009076265624,32.0419711846912,27.304548833333335,1.0,33.76934185633823,27.54,0.9962840957122796,1.4432100917963304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-150.87885225249957,178.73612374715154,171.7448916410686,-179.44441368054584,0.9900221832335234,0,0,77.60933879104925,74.56250896339026,74.35840820069409,74.48438011053379,74.13469819979068,72.39783409985199,69.2711226134573,0
972,1528667742.0,40.78173467580922,1388.6854120837252,8.852631000487609,383.1492285378279,1,0,0.00013984149417113235,31.755442569874248,26.250063648385506,1.9610783659347713e-18,30.796040942283597,27.908140739056112,2.0000009076265624,32.0419711846912,27.304548833333335,1.0,33.76934185633823,27.54,1.0175662860019965,1.4432100917963304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-151.3244080585604,178.14228759477032,171.625736687308,-179.18571643593742,0.9973392488622729,0,0,77.60933879104925,74.38866823903477,74.35840820069409,74.48438011053379,74.13469819979068,71.9968244435646,69.27475368382287,0
973,1528668342.0,40.78173467580922,1388.6854120837252,8.852631000487609,383.1492285378279,1,0,0.00013984149417113235,31.755442569874248,26.250063648385506,1.9610783659347713e-18,30.796040942283597,27.908140739056112,2.0000009076265624,32.0419711846912,27.304548833333335,1.0,33.76934185633823,27.54,1.0388484762917132,1.4432100917963304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-150.9707840470083,177.9509966776362,171.34028346400927,-143.18240001254296,0.9973392488622729,0,0,77.60933879104925,73.37504112173289,74.35840820069409,74.48438011053379,74.13469819979068,70.55997368876842,68.9474909494651,0
