,timestamp,"('AirMonitorAgent', 'AirPollution')","('AirMonitorAgent', 'CarbonDioxide')","('AirMonitorAgent', 'ParticulateMatter')","('AirMonitorAgent', 'VolatileCompounds')","('AirconAgent', 'Aircon0Power')","('AirconAgent', 'Aircon1Power')","('AmbientSensorAgent', 'sensor0_Brightness')","('AmbientSensorAgent', 'sensor0_Humidity')","('AmbientSensorAgent', 'sensor0_Temperature')","('AmbientSensorAgent', 'sensor1_Brightness')","('AmbientSensorAgent', 'sensor1_Humidity')","('AmbientSensorAgent', 'sensor1_Temperature')","('AmbientSensorAgent', 'sensor2_Brightness')","('AmbientSensorAgent', 'sensor2_Humidity')","('AmbientSensorAgent', 'sensor2_Temperature')","('AmbientSensorAgent', 'sensor3_Brightness')","('AmbientSensorAgent', 'sensor3_Humidity')","('AmbientSensorAgent', 'sensor3_Temperature')","('DoorAgent', 'CorrectedUserCount')","('DoorAgent', 'LoungeNumber')","('DoorAgent', 'UserCount')","('LightAgent', 'LightGroup1')","('LightAgent', 'Luminosity')","('LoungeMonnitServerAgent', 'MDoor')","('LoungeMonnitServerAgent', 'MLight')","('LoungeMonnitServerAgent', 'MRunningMachine')","('LoungeMonnitServerAgent', 'MSofa')","('LoungeMonnitServerAgent', 'MStair')","('LoungeMonnitServerAgent', 'MVendingMachine')","('LoungeMonnitServerAgent', 'seat1')","('LoungeMonnitServerAgent', 'seat2')","('LoungeMonnitServerAgent', 'seat3')","('LoungeMonnitServerAgent', 'seat4')","('LoungeMonnitServerAgent', 'seat5a')","('LoungeMonnitServerAgent', 'seat5b')","('LoungeMonnitServerAgent', 'seat5c')","('LoungeMonnitServerAgent', 'seat6a')","('LoungeMonnitServerAgent', 'seat6b')","('LoungeMonnitServerAgent', 'seat6c')","('LoungeMonnitServerAgent', 'tiltAircon0_Pitch')","('LoungeMonnitServerAgent', 'tiltAircon0_Roll')","('LoungeMonnitServerAgent', 'tiltAircon1_Pitch')","('LoungeMonnitServerAgent', 'tiltAircon1_Roll')","('LoungeMonnitServerAgent', 'totalSeatCount')","('PresenceInferringAgent', 'InferredPresence')","('SmartboardAgent', 'SmartboardPower')","('SoundSensorAgent', 'SoundBackWall2')","('SoundSensorAgent', 'SoundFridge')","('SoundSensorAgent', 'SoundLeftWall3')","('SoundSensorAgent', 'SoundLeftWall4')","('SoundSensorAgent', 'SoundRightWall1')","('SoundSensorAgent', 'SoundRightWall3')","('SoundSensorAgent', 'SoundTV')","('StandLightAgent', 'Power')","('StandLightAgent', 'Standlightlevel')"
1371,1528601401.0,35.31878581457572,1239.2304100951933,6.78712701085558,342.3799309560517,1,0,29.855938839227104,35.225345255299395,25.29957379921065,39.89674650400266,33.63370355216863,27.069990924768813,34.9400318969411,35.11540950868962,26.47999999996374,52.88359207244583,35.84056931136339,26.81814977449042,0.0003257752360209779,25.9634705,0.0003257752360209779,0,254.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-151.4162055291203,178.24842801377793,171.59425261559744,-143.13785599658075,3.9241809373494375e-35,0,0,77.60733243937685,74.00218517218994,74.32173263314094,74.45187067393968,74.11221747210493,71.63299926648347,68.55634836470038,0,0.21080000000000002
1372,1528602001.0,34.02828609231858,1182.2794464774552,6.7808068412303,326.9697255083525,1,0,29.855938839227104,35.225345255299395,25.29957379921065,39.89674650400266,33.63370355216863,27.069990924768813,34.9400318969411,35.11540950868962,26.47999999996374,52.88359207244583,35.84056931136339,26.81814977449042,0.0003257752360209779,25.9634705,0.0003257752360209779,0,254.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-151.49217094852332,178.4273255836204,171.37911359615828,-178.64867199992878,1.0791497577710952e-35,0,0,77.60733243937685,74.58777769528268,74.32173263314094,74.45187067393968,74.11221747210493,70.91519514913693,68.37730264291864,0,0.21080000000000002
1373,1528602601.0,32.293577196373036,1125.3385701395093,6.372615247623792,311.0515436622036,1,0,29.855938839227104,35.225345255299395,25.29957379921065,39.89674650400266,33.63370355216863,27.069990924768813,34.9400318969411,35.11540950868962,26.47999999996374,52.88359207244583,35.84056931136339,26.81814977449042,0.0003257752360209779,25.9634705,0.0003257752360209779,0,254.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-151.26687346178906,178.18185310084192,171.90462340788477,-143.1337101599979,5.260855069134089e-36,0,0,77.60733243937685,73.61405199580993,74.32173263314094,74.45187067393968,74.11221747210493,71.13856128721463,68.05083224689005,0,0.21080000000000002
1374,1528603201.0,32.31694554774654,1127.6917177078265,6.3261010539330895,311.8901371408719,1,0,29.855938839227104,35.225345255299395,25.29957379921065,39.89674650400266,33.63370355216863,27.069990924768813,34.9400318969411,35.11540950868962,26.47999999996374,52.88359207244583,35.84056931136339,26.81814977449042,0.0003257752360209779,25.9634705,0.0003257752360209779,0,254.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-133.3988884827019,179.50095436886565,171.37719389730225,-158.2220172227999,5.260855069134089e-36,0,0,77.60733243937685,73.70582768219903,74.32173263314094,74.45187067393968,74.11221747210493,70.56337988827345,68.22018147227811,0,0.21080000000000002
1375,1528603801.0,34.162882063903766,1173.0140337325797,7.133396829625528,324.3538493331017,1,0,29.855938839227104,35.225345255299395,25.29957379921065,39.89674650400266,33.63370355216863,27.069990924768813,34.9400318969411,35.11540950868962,26.47999999996374,52.88359207244583,35.84056931136339,26.81814977449042,0.0003257752360209779,25.9634705,0.0003257752360209779,0,254.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-150.53563794333058,178.37022112782847,171.25881437170295,-178.43378083243533,5.260855069134089e-36,0,0,77.60733243937685,74.00483027113303,74.32173263314094,74.45187067393968,74.11221747210493,70.66551929206277,68.21940988278499,0,0.21080000000000002
1376,1528604401.0,34.486863642508695,1202.1241489635781,6.821523244981,331.98407729663944,1,0,29.855938839227104,35.225345255299395,25.29957379921065,39.89674650400266,33.63370355216863,27.069990924768813,34.9400318969411,35.11540950868962,26.47999999996374,52.88359207244583,35.84056931136339,26.81814977449042,0.00010397659616336212,25.9634705,0.00010397659616336212,0,254.0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-121.76059955466944,180.2428262899123,171.34952641716828,-138.67106372152253,5.655419199319145e-37,1,0,77.60733243937685,74.63126131140743,74.32173263314094,74.45187067393968,74.11221747210493,71.45405022491673,69.05871281956306,0,0.21080000000000002
1377,1528605001.0,34.26627624769686,1211.7130242940234,6.379353353489418,334.64311581343566,1,0,29.855938839227104,35.225345255299395,25.29957379921065,39.89674650400266,33.63370355216863,27.069990924768813,34.9400318969411,35.11540950868962,26.47999999996374,52.88359207244583,35.84056931136339,26.81814977449042,0.00010397659616336212,25.9634705,0.00010397659616336212,0,254.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-125.4785153281378,179.86394130671565,171.26996947486697,-142.4028290767511,2.07365370641702e-38,0,0,77.60733243937685,74.32471766331861,74.32173263314094,74.45187067393968,74.11221747210493,71.0539954957809,68.36071775513767,0,0.21080000000000002
1378,1528605601.0,36.042980282850536,1237.5099687283712,7.5426335112908225,342.00413796776775,1,0,29.855938839227104,35.225345255299395,25.29957379921065,39.89674650400266,33.63370355216863,27.069990924768813,34.9400318969411,35.11540950868962,26.47999999996374,52.88359207244583,35.84056931136339,26.81814977449042,0.00010397659616336212,25.9634705,0.00010397659616336212,0,254.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-150.31207700363345,178.68659378091348,171.39844849918097,-154.49957242960693,1.3133140140641126e-39,0,0,77.60733243937685,73.12500736936691,74.32173263314094,74.45187067393968,74.11221747210493,69.62606133329274,67.70586846119438,0,0.21080000000000002
1379,1528606201.0,35.81177678417777,1255.5241212213448,6.872150670114308,347.2755000044386,1,0,29.855938839227104,35.225345255299395,25.29957379921065,39.89674650400266,33.63370355216863,27.069990924768813,34.9400318969411,35.11540950868962,26.47999999996374,52.88359207244583,35.84056931136339,26.81814977449042,0.00010397659616336212,25.9634705,0.00010397659616336212,0,254.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-151.578743270909,178.35408737043568,171.43075934373292,-108.43507442561682,1.3133140140641126e-39,0,0,77.60733243937685,75.21307996491817,74.32173263314094,74.45187067393968,74.11221747210493,71.46291910387457,68.7276679815291,0,0.21080000000000002
1380,1528606801.0,37.215553022074964,1267.3604347485968,8.003315178197242,350.54685250054,1,0,29.855938839227104,35.225345255299395,25.29957379921065,39.89674650400266,33.63370355216863,27.069990924768813,34.9400318969411,35.11540950868962,26.47999999996374,52.88359207244583,35.84056931136339,26.81814977449042,0.00010397659616336212,25.9634705,0.00010397659616336212,0,254.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-128.28064667873483,179.84236921497103,171.18017214752552,-141.06988967074713,3.699167806280584e-40,0,0,77.60733243937685,74.14973715257673,74.32173263314094,74.45187067393968,74.11221747210493,71.4717995033925,68.32504558664442,0,0.21080000000000002
1381,1528607401.0,38.74338580270419,1275.8191532567032,9.351764006829162,352.6994894313161,1,0,29.855938839227104,35.225345255299395,25.29957379921065,39.89674650400266,33.63370355216863,27.069990924768813,34.9400318969411,35.11540950868962,26.47999999996374,52.88359207244583,35.84056931136339,26.81814977449042,0.00010397659616336212,25.9634705,0.00010397659616336212,0,254.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-151.0774481726547,178.26831823020314,171.11660616861965,-178.1030543798684,1.824922784431755e-40,0,0,77.60733243937685,74.50965900844848,74.32173263314094,74.45187067393968,74.11221747210493,71.30070012741314,68.41672972902582,0,0.21080000000000002
1382,1528608001.0,38.26993688233352,1284.7443622349933,8.710246510842262,354.71627036319563,1,0,29.855938839227104,35.225345255299395,25.29957379921065,39.89674650400266,33.63370355216863,27.069990924768813,34.9400318969411,35.11540950868962,26.47999999996374,52.88359207244583,35.84056931136339,26.81814977449042,0.00010397659616336212,25.9634705,0.00010397659616336212,0,254.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-151.4586956276256,178.72792572183397,171.93297510578068,-179.70306823511086,1.824922784431755e-40,0,0,77.60733243937685,72.44237670497631,74.32173263314094,74.45187067393968,74.11221747210493,69.06828796342074,67.96671630756751,0,0.21080000000000002
1383,1528608601.0,38.871403265389745,1279.713258310845,9.436980157596247,353.2131035700968,1,0,29.855938839227104,35.225345255299395,25.29957379921065,39.89674650400266,33.63370355216863,27.069990924768813,34.9400318969411,35.11540950868962,26.47999999996374,52.88359207244583,35.84056931136339,26.81814977449042,0.00010397659616336212,25.9634705,0.00010397659616336212,0,254.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-151.47401449271268,178.40042987620302,172.3533966251763,-137.16418844705856,0.11416666666666667,0,0,77.60733243937685,75.50686585562423,74.32173263314094,74.45187067393968,74.11221747210493,72.77546887934734,68.92766186952522,0,0.21080000000000002
1384,1528609201.0,38.54383267756154,1276.4672516707815,9.124934863997527,353.02681553257054,1,0,29.855938839227104,35.225345255299395,25.29957379921065,39.89674650400266,33.63370355216863,27.069990924768813,34.9400318969411,35.11540950868962,26.47999999996374,52.88359207244583,35.84056931136339,26.81814977449042,0.00010397659616336212,25.9634705,0.00010397659616336212,0,254.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-151.71092025362248,178.06254918950017,171.62595676864922,-178.9030302785686,0.03434513888888888,0,0,77.60733243937685,73.9268757241945,74.32173263314094,74.45187067393968,74.11221747210493,71.23111720651914,68.96043979497355,0,0.21080000000000002
1385,1528609801.0,38.720986005824464,1287.4125185449657,9.085706596106354,355.6233966341256,1,0,29.855938839227104,35.225345255299395,25.29957379921065,39.89674650400266,33.63370355216863,27.069990924768813,34.9400318969411,35.11540950868962,26.47999999996374,52.88359207244583,35.84056931136339,26.81814977449042,0.00010397659616336212,25.9634705,0.00010397659616336212,0,254.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-151.31509550105676,177.35553562162295,171.73381648653603,-151.28192929282739,0.01634256192129629,0,0,77.60733243937685,73.8032423249203,74.32173263314094,74.45187067393968,74.11221747210493,70.92764212918082,68.36410754858062,0,0.21080000000000002
1386,1528610401.0,38.342398504080805,1288.7962732132708,8.679761321500315,355.9516692347128,1,0,29.855938839227104,35.225345255299395,25.29957379921065,39.89674650400266,33.63370355216863,27.069990924768813,34.9400318969411,35.11540950868962,26.47999999996374,52.88359207244583,35.84056931136339,26.81814977449042,0.00010397659616336212,25.9634705,0.00010397659616336212,0,254.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-151.91874421336152,178.51380594990994,171.84461843964095,-178.6819181144754,0.01634256192129629,0,0,77.60733243937685,73.11147498133992,74.32173263314094,74.45187067393968,74.11221747210493,69.59316826352283,67.98228588897325,0,0.21080000000000002
1387,1528611001.0,38.54932461094377,1282.0070186233809,9.02831730819379,354.2520906094838,1,0,29.855938839227104,35.225345255299395,25.29957379921065,39.89674650400266,33.63370355216863,27.069990924768813,34.9400318969411,35.11540950868962,26.47999999996374,52.88359207244583,35.84056931136339,26.81814977449042,0.00010397659616336212,25.9634705,0.00010397659616336212,0,254.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-116.3497633728897,180.4027693402057,170.8500763711562,-123.65883927833887,1.406487035810185,1,0,77.60733243937685,74.78880014540127,74.32173263314094,74.45187067393968,74.11221747210493,71.37583344278744,68.22571699472688,0,0.21080000000000002
1388,1528611601.0,38.10373361993181,1277.655084936559,8.673417168655353,353.1638151880741,1,0,29.855938839227104,35.225345255299395,25.29957379921065,39.89674650400266,33.63370355216863,27.069990924768813,34.9400318969411,35.11540950868962,26.47999999996374,52.88359207244583,35.84056931136339,26.81814977449042,0.00010397659616336212,25.9634705,0.00010397659616336212,0,254.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-150.61963299033928,178.4724848758075,171.21990280027572,-177.4215907735391,1.0355676156333913,0,0,77.60733243937685,73.34167254371937,74.32173263314094,74.45187067393968,74.11221747210493,72.62750581607688,68.51517189160599,0,0.21080000000000002
1389,1528612201.0,38.77201196662436,1274.4812528499801,9.425907742206288,352.1532356664298,1,0,29.855938839227104,35.225345255299395,25.29957379921065,39.89674650400266,33.63370355216863,27.069990924768813,34.9400318969411,35.11540950868962,26.47999999996374,52.88359207244583,35.84056931136339,26.81814977449042,0.00010397659616336212,25.9634705,0.00010397659616336212,0,254.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-151.167296099678,178.6885078291936,171.65062176000924,-106.51955302578462,1.0355676156333913,0,0,77.60733243937685,73.18119664017647,74.32173263314094,74.45187067393968,74.11221747210493,70.54323644547301,68.04065167803671,0,0.21080000000000002
1390,1528612801.0,38.461174195549916,1274.9308337133307,9.126135765627504,352.02043142219065,1,0,29.855938839227104,35.225345255299395,25.29957379921065,39.89674650400266,33.63370355216863,27.069990924768813,34.9400318969411,35.11540950868962,26.47999999996374,52.88359207244583,35.84056931136339,26.81814977449042,0.00010397659616336212,25.9634705,0.00010397659616336212,0,254.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-151.5878956708199,177.93150449288308,172.1053342400004,-176.65946470940767,1.0017783807816696,0,0,77.60733243937685,72.4315770030309,74.32173263314094,74.45187067393968,74.11221747210493,69.51719217763572,67.685973674397,0,0.21080000000000002
1391,1528613401.0,38.49188671639924,1277.5856625512997,9.086243033359713,352.8677582419958,1,0,29.855938839227104,35.225345255299395,25.29957379921065,39.89674650400266,33.63370355216863,27.069990924768813,34.9400318969411,35.11540950868962,26.47999999996374,52.88359207244583,35.84056931136339,26.81814977449042,0.00010397659616336212,25.9634705,0.00010397659616336212,0,254.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-132.6084675508645,179.5992779503633,171.46592334013332,-179.42949598532059,1.0017783807816696,0,0,77.60733243937685,73.94514840138712,74.32173263314094,74.45187067393968,74.11221747210493,71.56091022473363,68.00690559790449,0,0.21080000000000002
1392,1528614001.0,38.9655565873109,1281.400385829885,9.478372456198027,353.8462038278711,1,0,29.855938839227104,35.225345255299395,25.29957379921065,39.89674650400266,33.63370355216863,27.069990924768813,34.9400318969411,35.11540950868962,26.47999999996374,52.88359207244583,35.84056931136339,26.81814977449042,0.00010397659616336212,25.9634705,0.00010397659616336212,0,254.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-151.0785372947249,178.49282782738197,171.66574686401924,-179.77503200638535,0.688523027283378,0,0,77.60733243937685,74.71708918800792,74.32173263314094,74.45187067393968,74.11221747210493,72.47944659134974,69.419469492943,0,0.21080000000000002
1393,1528614601.0,38.345525530755246,1269.8425530516092,9.134790875227228,350.5288530263323,1,0,29.855938839227104,35.225345255299395,25.29957379921065,39.89674650400266,33.63370355216863,27.069990924768813,34.9400318969411,35.11540950868962,26.47999999996374,52.88359207244583,35.84056931136339,26.81814977449042,0.00010397659616336212,25.9634705,0.00010397659616336212,0,254.0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,-151.14631932785935,178.6010087420635,171.37235065562777,-111.31688514702849,0.8993845947014074,1,0,77.60733243937685,74.1669805242163,74.32173263314094,74.45187067393968,74.11221747210493,71.03673054088966,68.50561205795289,0,0.21080000000000002
1394,1528615201.0,39.37765784175447,1263.9465531721394,10.276698361073102,349.2114913353093,1,0,29.855938839227104,35.225345255299395,25.29957379921065,39.89674650400266,33.63370355216863,27.069990924768813,34.9400318969411,35.11540950868962,26.47999999996374,52.88359207244583,35.84056931136339,26.81814977449042,0.00010397659616336212,25.9634705,0.00010397659616336212,0,254.0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,-121.60281498599706,180.1473376821263,171.90240764124712,-136.88089152132085,1.5044833299723122,1,0,77.60733243937685,73.19129387756256,74.32173263314094,74.45187067393968,74.11221747210493,70.51414501135424,68.29686479725753,0,0.21080000000000002
1395,1528615801.0,38.37061087784563,1248.5125174440996,9.643145510550234,344.72960878694334,1,0,29.855938839227104,35.225345255299395,25.29957379921065,39.89674650400266,33.63370355216863,27.069990924768813,34.9400318969411,35.11540950868962,26.47999999996374,52.88359207244583,35.84056931136339,26.81814977449042,4.4709936350245713e-05,25.9634705,4.4709936350245713e-05,0,254.0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-150.68261932469662,178.1374256497794,171.53778533970106,-153.38358407626777,0.9495870694416436,1,0,77.60733243937685,75.01606768879003,74.32173263314094,74.45187067393968,74.11221747210493,72.51574115792921,68.63691768426276,0,0.21080000000000002
1396,1528616401.0,39.12903090696326,1234.3255128733772,10.740187495235824,340.6660865708279,1,0,29.855938839227104,35.225345255299395,25.29957379921065,39.89674650400266,33.63370355216863,27.069990924768813,34.9400318969411,35.11540950868962,26.47999999996374,52.88359207244583,35.84056931136339,26.81814977449042,4.4709936350245713e-05,25.9634705,4.4709936350245713e-05,0,254.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-151.68256290259782,177.8594963677037,171.3723788612438,-142.31117466825555,0.13764051439797076,0,0,77.60733243937685,73.67780733425829,74.32173263314094,74.45187067393968,74.11221747210493,72.20153965361132,68.43421693407767,0,0.21080000000000002
1397,1528617001.0,37.08616500424226,1206.6063855844561,9.316591295571104,333.23491733634296,1,0,29.855938839227104,35.225345255299395,25.29957379921065,39.89674650400266,33.63370355216863,27.069990924768813,34.9400318969411,35.11540950868962,26.47999999996374,52.88359207244583,35.84056931136339,26.81814977449042,4.4709936350245713e-05,25.9634705,4.4709936350245713e-05,0,254.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-150.84478823386362,178.22091912428988,171.5127277533812,-143.88380537112963,0.5146793274160325,1,0,77.60733243937685,73.00786624925856,74.32173263314094,74.45187067393968,74.11221747210493,70.4076982978292,68.00515085510757,0,0.21080000000000002
1398,1528617601.0,37.549211323941385,1182.9569152671054,10.296130265698524,327.03700481820914,1,0,29.855938839227104,35.225345255299395,25.29957379921065,39.89674650400266,33.63370355216863,27.069990924768813,34.9400318969411,35.11540950868962,26.47999999996374,52.88359207244583,35.84056931136339,26.81814977449042,4.4709936350245713e-05,25.9634705,4.4709936350245713e-05,0,254.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-151.52859904898503,178.84759721217034,171.68087425404005,-142.2581586298023,1.1663096590844753,0,0,77.60733243937685,73.8404563667495,74.32173263314094,74.45187067393968,74.11221747210493,71.35194840547977,68.24542960524141,0,0.21080000000000002
1399,1528618201.0,38.9321333619715,1253.1037527137305,10.042938888526285,346.67036569864035,1,0,29.855938839227104,35.225345255299395,25.29957379921065,39.89674650400266,33.63370355216863,27.069990924768813,34.9400318969411,35.11540950868962,26.47999999996374,52.88359207244583,35.84056931136339,26.81814977449042,4.4709936350245713e-05,25.9634705,4.4709936350245713e-05,0,254.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-151.8556169492792,177.96284685131576,171.36361885230176,-179.38394539657452,0.3421817613629072,1,0,77.60733243937685,74.21874596609273,74.32173263314094,74.45187067393968,74.11221747210493,72.21907582779448,68.21160660102478,0,0.21080000000000002
1400,1528618801.0,38.91891994862083,1254.723463937419,10.006261921243416,346.9519283310517,1,0,29.855938839227104,35.225345255299395,25.29957379921065,39.89674650400266,33.63370355216863,27.069990924768813,34.9400318969411,35.11540950868962,26.47999999996374,52.88359207244583,35.84056931136339,26.81814977449042,7.712464020417386e-06,25.9634705,7.712464020417386e-06,0,254.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-151.63694169774783,177.8838565167884,171.28709293374092,-141.4997225597848,0.9640142416193078,0,0,77.60733243937685,75.43807948397996,74.32173263314094,74.45187067393968,74.11221747210493,73.34952003779118,69.91383665527636,0,0.21080000000000002
1401,1528619401.0,38.74066036579773,1230.2127747108216,10.393470521782367,340.1662828218876,1,0,29.855938839227104,35.225345255299395,25.29957379921065,39.89674650400266,33.63370355216863,27.069990924768813,34.9400318969411,35.11540950868962,26.47999999996374,52.88359207244583,35.84056931136339,26.81814977449042,7.712464020417386e-06,25.9634705,7.712464020417386e-06,0,254.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-151.6499006051768,178.53410867012894,171.46729718701326,-178.497040983193,1.0848910325174,1,0,77.60733243937685,74.60821166165175,74.32173263314094,74.45187067393968,74.11221747210493,72.08847021135098,69.62377943421801,0,0.21080000000000002
1402,1528620001.0,38.17801243259333,1256.433228248772,9.274845939064384,346.83799861858,1,0,29.855938839227104,35.225345255299395,25.29957379921065,39.89674650400266,33.63370355216863,27.069990924768813,34.9400318969411,35.11540950868962,26.47999999996374,52.88359207244583,35.84056931136339,26.81814977449042,7.712464020417386e-06,25.9634705,7.712464020417386e-06,0,254.0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,-151.25590750504315,177.27120923891775,171.18815247655846,-179.76735034152662,0.5891115011314095,1,0,77.60733243937685,74.34288228100506,74.32173263314094,74.45187067393968,74.11221747210493,72.7983599934029,69.04044697345374,0,0.21080000000000002
1403,1528620601.0,39.1241370295285,1288.3962898804418,9.500455510077105,355.4841681272715,1,0,29.855938839227104,35.225345255299395,25.29957379921065,39.89674650400266,33.63370355216863,27.069990924768813,34.9400318969411,35.11540950868962,26.47999999996374,52.88359207244583,35.84056931136339,26.81814977449042,1.0219014827053036e-06,25.9634705,1.0219014827053036e-06,0,254.0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,-151.54402227315623,178.17294077218196,171.53147319143227,-150.70502350341528,0.1906394454194952,1,0,77.60733243937685,75.50765741443736,74.32173263314094,74.45187067393968,74.11221747210493,73.15037705345324,70.71018596107507,0,0.21080000000000002
1404,1528621201.0,38.65878835442927,1315.2594434820662,8.361071726511566,363.57262521909075,1,0,29.855938839227104,35.225345255299395,25.29957379921065,39.89674650400266,33.63370355216863,27.069990924768813,34.9400318969411,35.11540950868962,26.47999999996374,52.88359207244583,35.84056931136339,26.81814977449042,0.8925001098544093,25.9634705,0.8925001098544093,0,254.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,-151.49509613221878,177.4820744892526,171.5481415538978,-178.22452202809023,0.3999477080320663,1,0,77.60733243937685,74.94035199869548,74.32173263314094,74.45187067393968,74.11221747210493,72.55036653017349,70.60573007516973,0,0.21080000000000002
1405,1528621801.0,40.749553060421775,1362.54601559478,9.36120351352092,376.6601814915621,1,0,29.855938839227104,35.225345255299395,25.29957379921065,39.89674650400266,33.63370355216863,27.069990924768813,34.9400318969411,35.11540950868962,26.47999999996374,52.88359207244583,35.84056931136339,26.81814977449042,0.8925001098544093,25.9634705,0.8925001098544093,0,254.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-151.61229294842957,178.81111099319003,171.36070855405197,-94.65641029370786,0.014998039051202486,0,0,77.60733243937685,71.97202582568174,74.32173263314094,74.45187067393968,74.11221747210493,70.31138918205521,68.14136628632808,0,0.21080000000000002
1406,1528622401.0,39.78943975171432,1381.575767378204,7.95334370581194,382.0331776774632,1,0,29.855938839227104,35.225345255299395,25.29957379921065,39.89674650400266,33.63370355216863,27.069990924768813,34.9400318969411,35.11540950868962,26.47999999996374,52.88359207244583,35.84056931136339,26.81814977449042,0.8925001098544093,25.9634705,0.8925001098544093,0,254.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-151.5563229294843,178.1584694432653,171.37749041887383,-74.59161410293709,0.014998039051202486,0,0,77.60733243937685,73.08385594132088,74.32173263314094,74.45187067393968,74.11221747210493,71.36417325177712,68.16019099417481,0,0.21080000000000002
1407,1528623001.0,39.39801197838929,1358.2512641374733,8.128143871312675,375.2384482252756,1,0,29.855938839227104,35.225345255299395,25.29957379921065,39.89674650400266,33.63370355216863,27.069990924768813,34.9400318969411,35.11540950868962,26.47999999996374,52.88359207244583,35.84056931136339,26.81814977449042,0.8925001098544093,25.9634705,0.8925001098544093,0,254.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-151.24857522610031,178.05702653237006,171.44341219659765,-176.36550944659302,0.014998039051202486,1,0,77.60733243937685,73.33274539439215,74.32173263314094,74.45187067393968,74.11221747210493,71.9354249643314,68.45805559985328,0,0.21080000000000002
1408,1528623601.0,37.366064156650346,1268.4689459413084,8.155065680053465,350.5319594749177,1,0,29.855938839227104,35.225345255299395,25.29957379921065,39.89674650400266,33.63370355216863,27.069990924768813,34.9400318969411,35.11540950868962,26.47999999996374,52.88359207244583,35.84056931136339,26.81814977449042,0.8925001098544093,25.9634705,0.8925001098544093,0,254.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-151.72237992646436,178.240371149736,171.81240805289224,-138.86815779914212,0.0035120408111565817,0,0,77.60733243937685,73.96806107027253,74.32173263314094,74.45187067393968,74.11221747210493,72.16380450737105,68.48791353111841,0,0.21080000000000002
1409,1528624201.0,36.347948374411345,1224.1764107425206,8.159234445141665,338.2645636848414,1,1,29.855938839227104,35.225345255299395,25.29957379921065,39.89674650400266,33.63370355216863,27.069990924768813,34.9400318969411,35.11540950868962,26.47999999996374,52.88359207244583,35.84056931136339,26.81814977449042,0.8925001098544093,25.9634705,0.8925001098544093,1,254.0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,-151.56075474908081,178.14041297270498,84.47906530198344,-116.19540591746782,0.516703339793411,1,0,77.60733243937685,73.70800615329158,74.32173263314094,74.45187067393968,74.11221747210493,70.42889009012815,69.88009936329397,0,0.21080000000000002
